transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN004687,INV03173,119092,2019-03-21,SIP,21000.00,Gujarat,Pending
TXN004688,INV03174,118632,2018-05-21,Lumpsum,80000.00,Gujarat,Verified
TXN004689,INV03174,125497,2018-11-29,Redemption,233000.00,Uttar Pradesh,Verified
TXN004690,INV03174,120503,2025-06-06,Redemption,241000.00,Delhi,Verified
TXN004691,INV03174,119092,2015-05-13,Lumpsum,105000.00,Karnataka,Verified
TXN004692,INV03174,119551,2013-04-04,SIP,8000.00,Tamil Nadu,Verified
TXN004693,INV03174,118632,2013-12-04,SIP,23000.00,Uttar Pradesh,Pending
TXN004694,INV03174,125497,2020-12-12,SIP,3500.00,Madhya Pradesh,Verified
TXN004695,INV03175,119551,2019-04-03,Lumpsum,90000.00,Uttar Pradesh,Verified
TXN004696,INV03175,119551,2020-12-11,SIP,16500.00,Delhi,Verified
TXN004697,INV03175,125497,2024-12-25,Lumpsum,95000.00,Telangana,Verified
TXN004698,INV03175,125497,2021-12-29,Lumpsum,380000.00,Punjab,Pending
TXN004699,INV03175,120841,2022-01-28,Lumpsum,350000.00,Karnataka,Verified
TXN004700,INV03175,120503,2015-07-04,SIP,5000.00,Maharashtra,Verified
TXN004701,INV03175,119551,2024-05-27,SIP,22000.00,Telangana,Verified
TXN004702,INV03176,120841,2020-02-14,Lumpsum,270000.00,Karnataka,Pending
TXN004703,INV03177,125497,2021-11-16,Lumpsum,480000.00,Madhya Pradesh,Verified
TXN004704,INV03177,118632,2017-03-13,Redemption,21000.00,Tamil Nadu,Pending
TXN004705,INV03177,120503,2026-04-20,SIP,20500.00,Telangana,Verified
TXN004706,INV03178,120503,2014-01-10,Redemption,22000.00,Kerala,Pending
TXN004707,INV03178,119551,2013-03-31,SIP,500.00,West Bengal,Verified
TXN004708,INV03179,119551,2017-05-11,SIP,500.00,Karnataka,Verified
TXN004709,INV03179,119551,2013-09-19,Redemption,280000.00,Maharashtra,Rejected
TXN004710,INV03180,119551,2023-07-03,SIP,1000.00,Gujarat,Verified
TXN004711,INV03181,120841,2016-01-18,Lumpsum,210000.00,Gujarat,Verified
TXN004712,INV03182,120503,2021-08-10,SIP,19000.00,Karnataka,Verified
TXN004713,INV03182,119551,2019-04-29,Lumpsum,310000.00,West Bengal,Verified
TXN004714,INV03182,119551,2015-03-10,SIP,5500.00,Rajasthan,Pending
TXN004715,INV03182,125497,2019-12-18,Redemption,8000.00,Maharashtra,Verified
TXN004716,INV03183,125497,2014-10-05,SIP,4500.00,Telangana,Verified
TXN004717,INV03184,125497,2024-02-12,Lumpsum,375000.00,Rajasthan,Verified
TXN004718,INV03184,119551,2022-11-20,SIP,4000.00,Gujarat,Verified
TXN004719,INV03184,118632,2015-07-14,Lumpsum,355000.00,Gujarat,Verified
TXN004720,INV03184,125497,2015-12-01,SIP,2000.00,Telangana,Pending
TXN004721,INV03184,125497,2018-05-10,Redemption,48000.00,Madhya Pradesh,Verified
TXN004722,INV03185,119092,2016-07-25,SIP,15500.00,Maharashtra,Verified
TXN004723,INV03185,118632,2018-05-06,Lumpsum,110000.00,Tamil Nadu,Verified
TXN004724,INV03186,118632,2025-04-18,Lumpsum,55000.00,Maharashtra,Verified
TXN004725,INV03186,120841,2025-08-08,Redemption,124000.00,West Bengal,Verified
TXN004726,INV03186,120503,2019-12-19,Redemption,119000.00,Gujarat,Verified
TXN004727,INV03186,119551,2023-06-26,SIP,3500.00,Karnataka,Verified
TXN004728,INV03186,118632,2016-03-13,Redemption,241000.00,Maharashtra,Verified
TXN004729,INV03186,118632,2015-07-20,SIP,8500.00,Delhi,Verified
TXN004730,INV03187,120503,2016-04-10,Redemption,264000.00,Maharashtra,Verified
TXN004731,INV03187,125497,2017-12-12,Lumpsum,110000.00,Punjab,Verified
TXN004732,INV03188,125497,2013-12-19,SIP,24500.00,Karnataka,Pending
TXN004733,INV03188,125497,2017-02-11,SIP,21000.00,Karnataka,Verified
TXN004734,INV03188,125497,2025-03-19,SIP,17000.00,Tamil Nadu,Verified
TXN004735,INV03188,120503,2020-09-24,Redemption,89000.00,Karnataka,Verified
TXN004736,INV03189,119092,2025-05-31,SIP,15000.00,Punjab,Verified
TXN004737,INV03190,119551,2022-05-14,Lumpsum,100000.00,Gujarat,Pending
TXN004738,INV03191,119092,2023-06-12,SIP,17000.00,West Bengal,Verified
TXN004739,INV03191,120503,2019-12-14,SIP,11000.00,Tamil Nadu,Verified
TXN004740,INV03191,119551,2019-05-05,SIP,18000.00,Kerala,Pending
TXN004741,INV03191,125497,2021-12-19,SIP,21000.00,Kerala,Verified
TXN004742,INV03192,119551,2015-07-23,SIP,13000.00,Delhi,Verified
TXN004743,INV03192,118632,2016-12-18,SIP,14000.00,Gujarat,Verified
TXN004744,INV03192,118632,2022-09-22,Lumpsum,470000.00,Gujarat,Rejected
TXN004745,INV03193,119092,2026-02-18,Redemption,240000.00,Uttar Pradesh,Verified
TXN004746,INV03194,119092,2013-03-17,SIP,4500.00,Telangana,Verified
TXN004747,INV03194,120841,2021-01-30,Redemption,248000.00,Punjab,Verified
TXN004748,INV03195,125497,2022-05-26,Lumpsum,320000.00,Rajasthan,Verified
TXN004749,INV03195,120841,2014-10-09,SIP,5000.00,Uttar Pradesh,Verified
TXN004750,INV03196,119551,2021-05-02,SIP,15500.00,Delhi,Verified
TXN004751,INV03196,119551,2015-11-04,SIP,11000.00,Telangana,Verified
TXN004752,INV03196,119551,2025-08-06,SIP,1500.00,Karnataka,Verified
TXN004753,INV03196,125497,2021-09-14,SIP,20500.00,Telangana,Verified
TXN004754,INV03196,120841,2017-06-24,SIP,2500.00,Uttar Pradesh,Verified
TXN004755,INV03196,120503,2025-07-14,Redemption,73000.00,Delhi,Verified
TXN004756,INV03196,125497,2015-08-02,SIP,1000.00,Maharashtra,Verified
TXN004757,INV03196,120841,2015-01-23,Lumpsum,370000.00,Karnataka,Verified
TXN004758,INV03196,120841,2019-05-28,Redemption,46000.00,West Bengal,Verified
TXN004759,INV03197,118632,2016-12-15,Lumpsum,315000.00,West Bengal,Verified
TXN004760,INV03198,119551,2025-07-10,SIP,18000.00,Tamil Nadu,Verified
TXN004761,INV03199,125497,2014-07-29,Redemption,54000.00,Telangana,Verified
TXN004762,INV03199,119092,2015-11-15,Lumpsum,295000.00,Maharashtra,Verified
TXN004763,INV03199,119092,2017-09-22,Redemption,72000.00,Rajasthan,Rejected
TXN004764,INV03199,118632,2024-09-07,SIP,4000.00,Maharashtra,Verified
TXN004765,INV03199,125497,2020-10-11,SIP,23000.00,Tamil Nadu,Verified
TXN004766,INV03200,120841,2018-09-22,SIP,18000.00,Gujarat,Verified
TXN004767,INV03200,125497,2023-12-28,SIP,21500.00,Punjab,Verified
TXN004768,INV03200,120503,2015-05-18,SIP,14500.00,Tamil Nadu,Rejected
TXN004769,INV03200,125497,2021-06-17,Lumpsum,125000.00,Tamil Nadu,Pending
TXN004770,INV03200,119551,2015-12-03,Lumpsum,235000.00,West Bengal,Verified
TXN004771,INV03200,119092,2017-07-13,SIP,18000.00,West Bengal,Verified
TXN004772,INV03201,119092,2024-06-28,Lumpsum,40000.00,Tamil Nadu,Rejected
TXN004773,INV03201,120503,2019-08-13,SIP,7500.00,Maharashtra,Verified
TXN004774,INV03201,118632,2021-05-19,SIP,14500.00,Uttar Pradesh,Verified
TXN004775,INV03202,119551,2014-08-13,SIP,25000.00,Tamil Nadu,Verified
TXN004776,INV03202,119551,2013-07-09,Redemption,184000.00,Tamil Nadu,Verified
TXN004777,INV03202,120503,2024-06-16,Lumpsum,150000.00,Rajasthan,Verified
TXN004778,INV03202,119092,2022-04-25,SIP,8500.00,West Bengal,Verified
TXN004779,INV03203,120841,2014-07-13,Lumpsum,175000.00,Tamil Nadu,Verified
TXN004780,INV03203,125497,2023-11-26,SIP,9000.00,Maharashtra,Verified
TXN004781,INV03203,118632,2024-02-26,SIP,18500.00,Delhi,Pending
TXN004782,INV03204,120503,2020-02-15,Lumpsum,400000.00,Maharashtra,Verified
TXN004783,INV03205,125497,2015-08-01,Redemption,226000.00,West Bengal,Verified
TXN004784,INV03205,119551,2019-12-29,SIP,8500.00,Gujarat,Pending
TXN004785,INV03206,119551,2021-05-20,Redemption,294000.00,Rajasthan,Verified
TXN004786,INV03207,125497,2017-04-14,SIP,8000.00,Karnataka,Verified
TXN004787,INV03207,118632,2019-06-29,Redemption,218000.00,Delhi,Verified
TXN004788,INV03208,125497,2025-06-17,SIP,19000.00,Delhi,Verified
TXN004789,INV03208,119551,2024-06-06,SIP,19500.00,West Bengal,Verified
TXN004790,INV03209,119092,2016-02-03,SIP,9000.00,Rajasthan,Verified
TXN004791,INV03209,118632,2013-06-14,SIP,23500.00,Punjab,Verified
TXN004792,INV03209,118632,2022-04-19,Lumpsum,65000.00,Karnataka,Verified
TXN004793,INV03210,119551,2024-02-17,Redemption,13000.00,Karnataka,Verified
TXN004794,INV03210,120503,2020-01-24,Redemption,78000.00,Punjab,Verified
TXN004795,INV03210,125497,2025-06-28,Redemption,182000.00,Delhi,Verified
TXN004796,INV03211,118632,2023-10-10,SIP,16500.00,Uttar Pradesh,Pending
TXN004797,INV03211,120841,2025-09-16,SIP,20500.00,Uttar Pradesh,Verified
TXN004798,INV03211,119551,2023-11-11,SIP,18000.00,Telangana,Verified
TXN004799,INV03212,119092,2022-06-29,Redemption,66000.00,Karnataka,Verified
TXN004800,INV03212,119551,2021-03-31,SIP,11500.00,Kerala,Verified
TXN004801,INV03213,125497,2018-08-31,SIP,21500.00,West Bengal,Verified
TXN004802,INV03213,119092,2022-12-21,Lumpsum,95000.00,Karnataka,Verified
TXN004803,INV03214,118632,2025-12-26,SIP,20500.00,Telangana,Verified
TXN004804,INV03214,118632,2016-11-10,SIP,14500.00,Karnataka,Verified
TXN004805,INV03214,119551,2013-04-28,Lumpsum,490000.00,West Bengal,Verified
TXN004806,INV03214,120503,2013-05-27,SIP,16500.00,Kerala,Verified
TXN004807,INV03215,125497,2026-04-20,SIP,11500.00,Madhya Pradesh,Verified
TXN004808,INV03216,120503,2014-09-09,Redemption,198000.00,West Bengal,Pending
TXN004809,INV03216,120841,2017-09-08,SIP,2500.00,Maharashtra,Verified
TXN004810,INV03216,119092,2022-09-04,SIP,23000.00,Karnataka,Verified
TXN004811,INV03216,119092,2018-11-08,SIP,6000.00,Telangana,Verified
TXN004812,INV03216,118632,2020-12-08,SIP,24000.00,Maharashtra,Verified
TXN004813,INV03216,125497,2018-02-25,SIP,5000.00,Karnataka,Verified
TXN004814,INV03217,119551,2025-06-13,SIP,6500.00,West Bengal,Verified
TXN004815,INV03217,125497,2024-09-19,Lumpsum,110000.00,Tamil Nadu,Verified
TXN004816,INV03217,120503,2021-12-11,SIP,3500.00,Rajasthan,Verified
TXN004817,INV03218,125497,2014-04-18,Lumpsum,215000.00,Uttar Pradesh,Verified
TXN004818,INV03218,120841,2019-05-28,SIP,17500.00,Rajasthan,Verified
TXN004819,INV03218,119551,2017-12-30,SIP,3000.00,Punjab,Verified
TXN004820,INV03218,120503,2020-03-17,SIP,1500.00,Telangana,Verified
TXN004821,INV03219,118632,2019-09-21,Lumpsum,435000.00,Gujarat,Verified
TXN004822,INV03220,120503,2024-02-02,SIP,23000.00,Maharashtra,Pending
TXN004823,INV03220,125497,2019-12-10,SIP,2500.00,Gujarat,Verified
TXN004824,INV03220,119551,2014-08-14,SIP,12000.00,West Bengal,Rejected
TXN004825,INV03220,125497,2021-01-10,SIP,500.00,Maharashtra,Verified
TXN004826,INV03220,120503,2016-12-02,Redemption,120000.00,Karnataka,Verified
TXN004827,INV03221,119092,2024-01-19,Lumpsum,490000.00,Gujarat,Verified
TXN004828,INV03222,119092,2023-02-02,Lumpsum,50000.00,West Bengal,Verified
TXN004829,INV03222,120503,2013-02-12,SIP,18500.00,Karnataka,Pending
TXN004830,INV03223,120841,2017-03-28,Lumpsum,190000.00,Uttar Pradesh,Verified
TXN004831,INV03223,119092,2015-12-02,SIP,15000.00,Gujarat,Verified
TXN004832,INV03223,119092,2018-10-13,Lumpsum,500000.00,Kerala,Rejected
TXN004833,INV03223,120841,2017-11-30,Lumpsum,495000.00,Maharashtra,Verified
TXN004834,INV03223,120503,2021-06-18,Lumpsum,15000.00,Maharashtra,Verified
TXN004835,INV03224,120503,2022-08-11,SIP,12500.00,Uttar Pradesh,Verified
TXN004836,INV03224,120841,2022-11-21,Redemption,191000.00,Maharashtra,Verified
TXN004837,INV03224,118632,2022-06-07,Redemption,294000.00,Tamil Nadu,Verified
TXN004838,INV03224,119551,2022-07-19,SIP,19500.00,Gujarat,Verified
TXN004839,INV03225,120841,2019-03-07,Redemption,197000.00,Maharashtra,Verified
TXN004840,INV03225,119551,2017-05-05,SIP,13500.00,Maharashtra,Verified
TXN004841,INV03225,125497,2014-10-31,Lumpsum,450000.00,Uttar Pradesh,Verified
TXN004842,INV03225,120841,2019-04-06,SIP,23500.00,Tamil Nadu,Verified
TXN004843,INV03225,120503,2015-11-10,SIP,8500.00,Tamil Nadu,Verified
TXN004844,INV03225,120503,2023-04-11,SIP,20500.00,Maharashtra,Verified
TXN004845,INV03225,119551,2018-09-29,SIP,2500.00,Telangana,Pending
TXN004846,INV03225,119092,2022-05-11,SIP,17000.00,Uttar Pradesh,Verified
TXN004847,INV03225,120841,2026-06-10,Redemption,68000.00,Maharashtra,Pending
TXN004848,INV03226,120503,2021-04-13,SIP,24500.00,Maharashtra,Verified
TXN004849,INV03226,125497,2023-04-06,Lumpsum,270000.00,Karnataka,Verified
TXN004850,INV03226,120841,2023-09-13,Lumpsum,165000.00,Rajasthan,Verified
TXN004851,INV03227,119092,2016-04-30,SIP,22500.00,Punjab,Verified
TXN004852,INV03227,119551,2023-04-02,SIP,21500.00,Rajasthan,Verified
TXN004853,INV03227,120503,2020-09-24,SIP,4000.00,Karnataka,Verified
TXN004854,INV03227,120841,2022-07-10,Redemption,298000.00,Tamil Nadu,Verified
TXN004855,INV03227,118632,2022-11-16,Lumpsum,295000.00,Maharashtra,Verified
TXN004856,INV03227,119092,2015-11-14,SIP,5500.00,Uttar Pradesh,Verified
TXN004857,INV03227,120503,2018-05-23,SIP,500.00,Gujarat,Verified
TXN004858,INV03228,119551,2014-08-05,SIP,25000.00,Tamil Nadu,Rejected
TXN004859,INV03228,119092,2021-01-18,SIP,15000.00,Gujarat,Verified
TXN004860,INV03228,119092,2021-07-16,SIP,19000.00,Karnataka,Pending
TXN004861,INV03228,125497,2018-10-14,Lumpsum,20000.00,Kerala,Verified
TXN004862,INV03228,119092,2024-02-12,SIP,6000.00,Uttar Pradesh,Verified
TXN004863,INV03228,119092,2021-03-19,Lumpsum,465000.00,Maharashtra,Pending
TXN004864,INV03228,119092,2013-04-28,Redemption,121000.00,Gujarat,Verified
TXN004865,INV03228,125497,2024-02-29,SIP,3000.00,West Bengal,Verified
TXN004866,INV03228,118632,2024-11-28,Lumpsum,335000.00,Rajasthan,Rejected
TXN004867,INV03228,120503,2024-03-07,SIP,5000.00,West Bengal,Verified
TXN004868,INV03229,120841,2017-03-03,SIP,21500.00,Delhi,Verified
TXN004869,INV03230,125497,2022-03-29,Redemption,238000.00,Tamil Nadu,Verified
TXN004870,INV03230,119551,2020-12-23,SIP,24500.00,West Bengal,Verified
TXN004871,INV03230,118632,2019-07-05,SIP,24000.00,Maharashtra,Rejected
TXN004872,INV03230,125497,2024-12-17,Redemption,29000.00,Tamil Nadu,Verified
TXN004873,INV03231,120503,2016-06-24,SIP,2000.00,Maharashtra,Verified
TXN004874,INV03231,125497,2022-03-30,Redemption,258000.00,Karnataka,Verified
TXN004875,INV03231,125497,2014-01-22,Lumpsum,415000.00,West Bengal,Verified
TXN004876,INV03231,120503,2020-12-04,SIP,6500.00,Delhi,Verified
TXN004877,INV03231,120503,2023-05-08,Redemption,187000.00,Karnataka,Verified
TXN004878,INV03231,120841,2018-09-27,SIP,1500.00,Punjab,Verified
TXN004879,INV03231,119551,2021-04-09,Lumpsum,230000.00,Maharashtra,Verified
TXN004880,INV03232,119551,2013-09-01,SIP,2000.00,Rajasthan,Verified
TXN004881,INV03233,120503,2017-11-11,Lumpsum,445000.00,Maharashtra,Verified
TXN004882,INV03234,125497,2017-05-19,SIP,2000.00,West Bengal,Verified
TXN004883,INV03234,119092,2015-02-17,Lumpsum,55000.00,West Bengal,Verified
TXN004884,INV03234,120503,2023-04-25,Redemption,12000.00,Rajasthan,Verified
TXN004885,INV03234,119092,2020-07-27,Lumpsum,500000.00,Karnataka,Verified
TXN004886,INV03234,125497,2015-06-23,Lumpsum,35000.00,Kerala,Verified
TXN004887,INV03235,120503,2026-01-11,SIP,13000.00,Maharashtra,Verified
TXN004888,INV03235,120841,2022-08-04,SIP,7000.00,Maharashtra,Verified
TXN004889,INV03236,120841,2019-10-09,SIP,1500.00,Punjab,Verified
TXN004890,INV03236,125497,2021-10-04,Redemption,156000.00,Maharashtra,Pending
TXN004891,INV03237,125497,2025-03-16,SIP,1000.00,Kerala,Verified
TXN004892,INV03237,119092,2015-02-28,Lumpsum,390000.00,Kerala,Verified
TXN004893,INV03237,118632,2015-12-02,Redemption,199000.00,Karnataka,Pending
TXN004894,INV03238,118632,2026-01-17,Lumpsum,45000.00,Kerala,Verified
TXN004895,INV03238,119551,2023-03-16,SIP,12000.00,Maharashtra,Pending
TXN004896,INV03238,119092,2014-04-30,SIP,19000.00,Delhi,Verified
TXN004897,INV03239,120503,2024-01-02,Redemption,77000.00,Tamil Nadu,Verified
TXN004898,INV03239,125497,2020-09-09,SIP,18500.00,Maharashtra,Pending
TXN004899,INV03239,120841,2020-08-10,Lumpsum,360000.00,Uttar Pradesh,Verified
TXN004900,INV03239,119551,2018-01-18,Redemption,170000.00,Tamil Nadu,Verified
TXN004901,INV03239,119092,2026-05-18,SIP,23500.00,Tamil Nadu,Verified
TXN004902,INV03239,119551,2017-09-22,SIP,6500.00,Telangana,Pending
TXN004903,INV03239,125497,2018-01-11,Lumpsum,390000.00,Tamil Nadu,Verified
TXN004904,INV03240,119092,2025-02-12,SIP,14000.00,Delhi,Verified
TXN004905,INV03241,119092,2024-07-02,Lumpsum,270000.00,Karnataka,Verified
TXN004906,INV03241,120503,2014-10-05,SIP,12000.00,Delhi,Verified
TXN004907,INV03242,119092,2021-08-18,SIP,8500.00,Punjab,Verified
TXN004908,INV03242,120503,2013-10-07,SIP,14500.00,Gujarat,Pending
TXN004909,INV03242,120841,2020-01-03,Lumpsum,175000.00,Maharashtra,Verified
TXN004910,INV03242,125497,2020-03-21,SIP,2000.00,Maharashtra,Pending
TXN004911,INV03242,120503,2020-03-22,SIP,23500.00,Delhi,Verified
TXN004912,INV03242,119092,2016-11-10,SIP,5500.00,West Bengal,Verified
TXN004913,INV03242,125497,2021-06-18,Redemption,43000.00,Tamil Nadu,Pending
TXN004914,INV03243,125497,2016-02-20,SIP,3000.00,Maharashtra,Verified
TXN004915,INV03243,120503,2020-02-29,Lumpsum,110000.00,Telangana,Verified
TXN004916,INV03243,120503,2016-07-10,Lumpsum,420000.00,Maharashtra,Rejected
TXN004917,INV03243,119551,2017-06-03,Redemption,265000.00,Tamil Nadu,Verified
TXN004918,INV03243,125497,2015-06-05,Lumpsum,90000.00,Uttar Pradesh,Verified
TXN004919,INV03243,125497,2024-08-20,SIP,13000.00,Maharashtra,Verified
TXN004920,INV03243,119551,2022-10-16,SIP,1500.00,Gujarat,Verified
TXN004921,INV03243,120841,2018-09-01,Redemption,96000.00,Maharashtra,Verified
TXN004922,INV03243,125497,2025-03-31,Redemption,101000.00,Maharashtra,Pending
TXN004923,INV03244,119092,2022-05-10,SIP,16500.00,Karnataka,Pending
TXN004924,INV03244,119551,2020-12-19,Redemption,164000.00,Punjab,Verified
TXN004925,INV03244,119551,2018-03-18,Lumpsum,130000.00,Kerala,Verified
TXN004926,INV03244,120503,2016-07-02,SIP,17000.00,Uttar Pradesh,Verified
TXN004927,INV03245,120841,2024-02-19,SIP,23000.00,West Bengal,Rejected
TXN004928,INV03245,125497,2017-10-01,Redemption,38000.00,Telangana,Verified
TXN004929,INV03245,118632,2026-02-25,Lumpsum,115000.00,Telangana,Pending
TXN004930,INV03246,125497,2014-12-27,SIP,4500.00,Karnataka,Rejected
TXN004931,INV03247,120503,2021-03-14,Lumpsum,95000.00,Tamil Nadu,Verified
TXN004932,INV03248,119092,2015-01-14,Redemption,160000.00,Karnataka,Verified
TXN004933,INV03249,119092,2016-06-26,SIP,10500.00,West Bengal,Pending
TXN004934,INV03249,120503,2022-11-08,SIP,15500.00,Maharashtra,Verified
TXN004935,INV03250,119551,2021-01-25,Lumpsum,250000.00,Kerala,Pending
TXN004936,INV03250,119092,2020-08-20,SIP,16000.00,Uttar Pradesh,Verified
TXN004937,INV03251,120841,2019-04-06,Lumpsum,45000.00,Karnataka,Rejected
TXN004938,INV03251,120503,2020-08-21,Lumpsum,380000.00,Karnataka,Rejected
TXN004939,INV03251,119092,2026-05-29,Lumpsum,210000.00,Karnataka,Verified
TXN004940,INV03251,119092,2024-12-21,SIP,9000.00,Kerala,Verified
TXN004941,INV03251,120503,2024-07-23,Redemption,252000.00,Tamil Nadu,Verified
TXN004942,INV03251,119092,2022-12-18,Lumpsum,180000.00,Maharashtra,Pending
TXN004943,INV03251,119092,2019-01-31,SIP,16500.00,Rajasthan,Rejected
TXN004944,INV03251,119092,2025-09-18,Lumpsum,415000.00,Maharashtra,Verified
TXN004945,INV03252,119092,2020-07-02,SIP,16000.00,Delhi,Verified
TXN004946,INV03252,119551,2017-05-17,Redemption,194000.00,Delhi,Verified
TXN004947,INV03252,119551,2026-04-27,Lumpsum,420000.00,Telangana,Verified
TXN004948,INV03253,119551,2020-12-06,SIP,5500.00,Karnataka,Verified
TXN004949,INV03253,120503,2015-04-28,SIP,11500.00,Maharashtra,Verified
TXN004950,INV03253,120841,2015-02-12,SIP,10500.00,Maharashtra,Verified
TXN004951,INV03253,119551,2013-09-24,Lumpsum,30000.00,Karnataka,Verified
TXN004952,INV03254,125497,2023-01-19,SIP,2000.00,Delhi,Verified
TXN004953,INV03254,119092,2017-12-05,Redemption,204000.00,Kerala,Pending
TXN004954,INV03254,120503,2023-09-25,Lumpsum,245000.00,Maharashtra,Verified
TXN004955,INV03255,119551,2014-05-07,SIP,5000.00,Delhi,Verified
TXN004956,INV03255,120503,2025-10-07,Redemption,247000.00,West Bengal,Verified
TXN004957,INV03256,119092,2024-05-11,Redemption,196000.00,Gujarat,Verified
TXN004958,INV03256,120503,2023-04-05,SIP,23500.00,Maharashtra,Pending
TXN004959,INV03256,120841,2017-05-04,Redemption,144000.00,Uttar Pradesh,Verified
TXN004960,INV03256,119092,2020-05-06,Lumpsum,375000.00,Maharashtra,Verified
TXN004961,INV03256,120841,2026-03-12,Lumpsum,240000.00,Kerala,Verified
TXN004962,INV03257,120503,2025-03-16,SIP,7000.00,Tamil Nadu,Verified
TXN004963,INV03257,120503,2022-01-07,Lumpsum,180000.00,Gujarat,Verified
TXN004964,INV03257,118632,2025-01-20,SIP,5000.00,Delhi,Rejected
TXN004965,INV03257,119551,2022-11-21,SIP,20500.00,Uttar Pradesh,Pending
TXN004966,INV03258,120841,2013-12-19,SIP,23000.00,Kerala,Verified
TXN004967,INV03259,118632,2017-11-20,Lumpsum,295000.00,Maharashtra,Pending
TXN004968,INV03259,119551,2013-05-12,Lumpsum,100000.00,Karnataka,Verified
TXN004969,INV03260,120503,2018-02-15,Redemption,160000.00,Maharashtra,Verified
TXN004970,INV03261,120503,2013-12-21,SIP,2000.00,Karnataka,Verified
TXN004971,INV03261,119551,2026-06-19,SIP,13500.00,Rajasthan,Verified
TXN004972,INV03261,119551,2013-09-05,Lumpsum,340000.00,Tamil Nadu,Verified
TXN004973,INV03261,119092,2022-05-31,SIP,25000.00,West Bengal,Rejected
TXN004974,INV03261,119551,2014-09-21,SIP,10500.00,Maharashtra,Verified
TXN004975,INV03261,120841,2021-12-01,SIP,22000.00,Uttar Pradesh,Verified
TXN004976,INV03261,125497,2021-09-08,Redemption,158000.00,Telangana,Verified
TXN004977,INV03262,125497,2024-11-01,Redemption,138000.00,Delhi,Rejected
TXN004978,INV03262,125497,2017-04-02,SIP,21000.00,Gujarat,Verified
TXN004979,INV03262,120841,2024-02-16,SIP,2500.00,Delhi,Verified
TXN004980,INV03262,119092,2020-07-31,Lumpsum,215000.00,Karnataka,Verified
